player_id,ab_group,chest_opens,legendary_drops,legendary_drop_rate_player,first_legendary_date,gear_drops,hero_shards_collected,characters_unlocked_from_chests,gems_spent_on_chests
P0026610,variant,2,0,0.0,,2,11,0,425
P0026611,variant,6,0,0.0,,2,47,0,1457
P0026612,control,0,0,0.0,,0,0,0,1
P0026613,control,1,0,0.0,,0,6,0,204
P0026614,variant,0,0,0.0,,0,2,0,0
P0026615,control,1,0,0.0,,0,7,0,287
P0026616,variant,6,0,0.0,,2,31,0,1611
P0026617,control,0,0,0.0,,0,1,0,1
P0026618,control,0,0,0.0,,0,0,0,0
P0026619,variant,7,0,0.0,,2,31,0,1562
P0026620,control,1,0,0.0,,0,3,0,263
P0026621,control,7,0,0.0,,0,43,0,1667
P0026622,variant,0,0,0.0,,0,1,0,0
P0026623,control,0,0,0.0,,0,0,0,2
P0026624,variant,1,0,0.0,,0,5,0,241
P0026625,variant,0,0,0.0,,0,0,0,1
P0026626,variant,0,0,0.0,,0,5,0,1
P0026627,variant,0,0,0.0,,0,2,0,0
P0026628,control,1,0,0.0,,0,3,0,244
P0026629,variant,0,0,0.0,,0,5,0,2
P0026630,control,0,0,0.0,,0,1,0,2
P0026631,control,1,0,0.0,,0,6,0,322
P0026632,control,17,0,0.0,,7,66,1,4485
P0026633,variant,1,0,0.0,,1,6,0,232
P0026634,control,7,0,0.0,,1,36,0,1782
P0026635,control,1,0,0.0,,0,4,0,191
P0026636,variant,3,0,0.0,,1,22,0,792
P0026637,variant,1,0,0.0,,0,6,0,189
P0026638,variant,2,0,0.0,,2,5,0,475
P0026639,control,1,0,0.0,,0,3,0,221
P0026640,control,1,0,0.0,,1,4,0,233
P0026641,control,0,0,0.0,,0,0,0,0
P0026642,variant,1,0,0.0,,1,8,0,212
P0026643,control,3,0,0.0,,0,15,0,757
P0026644,control,0,0,0.0,,0,0,0,0
P0026645,variant,0,0,0.0,,0,0,0,0
P0026646,control,1,0,0.0,,0,5,0,219
P0026647,control,0,0,0.0,,0,0,0,0
P0026648,variant,6,0,0.0,2026-04-19,5,44,0,1638
P0026649,control,52,0,0.0,2026-06-20,22,204,4,12550
P0026650,control,0,0,0.0,,0,1,0,1
P0026651,control,0,0,0.0,,0,1,0,0
P0026652,control,2,0,0.0,,1,8,0,478
P0026653,control,1,0,0.0,,0,3,0,273
P0026654,variant,2,0,0.0,,1,9,0,562
P0026655,control,0,0,0.0,,0,0,0,1
P0026656,variant,0,0,0.0,,0,0,0,0
P0026657,control,0,0,0.0,,0,1,0,0
P0026658,variant,0,0,0.0,,0,1,0,3
P0026659,control,2,0,0.0,2026-06-26,1,16,0,527
P0026660,variant,0,0,0.0,,0,0,0,2
P0026661,variant,0,0,0.0,,0,0,0,0
P0026662,variant,1,0,0.0,,1,6,0,199
P0026663,variant,4,0,0.0,,2,30,0,1102
P0026664,variant,0,0,0.0,,0,0,0,0
P0026665,variant,37,1,0.027,2026-04-23,13,163,3,8948
P0026666,variant,5,0,0.0,,4,30,0,1235
P0026667,variant,0,0,0.0,,0,4,0,3
P0026668,variant,0,0,0.0,,0,1,0,1
P0026669,control,0,0,0.0,,0,1,0,1
P0026670,control,9,0,0.0,,5,45,0,2372
P0026671,control,0,0,0.0,,0,2,0,0
P0026672,variant,30,0,0.0,2026-05-10,12,117,2,7945
P0026673,variant,0,0,0.0,,0,1,0,0
P0026674,control,0,0,0.0,,0,2,0,4
P0026675,control,2,0,0.0,,0,2,0,591
P0026676,variant,0,0,0.0,,0,0,0,1
P0026677,variant,0,0,0.0,,0,0,0,0
P0026678,control,0,0,0.0,,0,1,0,2
P0026679,control,1,0,0.0,,1,0,0,277
P0026680,variant,0,0,0.0,,0,1,0,0
P0026681,variant,0,0,0.0,,0,1,0,2
P0026682,control,0,0,0.0,,0,0,0,0
P0026683,control,1,0,0.0,,0,8,0,241
P0026684,control,0,0,0.0,,0,0,0,0
P0026685,control,10,0,0.0,,2,60,0,2582
P0026686,control,2,0,0.0,,0,8,0,369
P0026687,variant,9,0,0.0,2026-04-21,4,53,0,2145
P0026688,control,1,0,0.0,,0,4,0,255
P0026689,variant,8,0,0.0,,2,32,0,2111
P0026690,control,1,0,0.0,,0,3,0,217
P0026691,variant,4,0,0.0,,2,12,0,1101
P0026692,control,0,0,0.0,,0,1,0,0
P0026693,variant,0,0,0.0,,0,0,0,0
P0026694,variant,1,0,0.0,,0,3,0,243
P0026695,variant,0,0,0.0,,0,0,0,0
P0026696,control,2,0,0.0,,0,6,0,553
P0026697,control,1,0,0.0,,1,3,0,264
P0026698,control,3,0,0.0,,1,12,0,836
P0026699,variant,0,0,0.0,,0,0,0,2
P0026700,variant,1,0,0.0,,0,5,0,239
P0026701,control,0,0,0.0,,0,1,0,0
P0026702,control,0,0,0.0,,0,0,0,0
P0026703,control,2,0,0.0,,1,10,0,598
P0026704,control,0,0,0.0,,0,1,0,0
P0026705,control,1,0,0.0,,0,4,0,237
P0026706,variant,1,0,0.0,,0,5,0,231
P0026707,variant,10,0,0.0,,4,59,0,2344
P0026708,control,0,0,0.0,,0,0,0,0
P0026709,variant,2,0,0.0,,1,22,0,559
P0026710,control,1,0,0.0,,0,7,0,255
P0026711,control,1,0,0.0,,1,5,0,207
P0026712,variant,0,0,0.0,,0,1,0,2
P0026713,control,0,0,0.0,,0,2,0,2
P0026714,control,0,0,0.0,,0,2,0,1
P0026715,variant,5,0,0.0,,4,34,0,1230
P0026716,variant,0,0,0.0,,0,0,0,0
P0026717,variant,1,0,0.0,,1,9,0,243
P0026718,variant,0,0,0.0,,0,0,0,3
P0026719,control,0,0,0.0,,0,2,0,3
P0026720,variant,9,1,0.1111,2026-05-03,4,64,1,2169
P0026721,control,137,1,0.0073,2026-04-06,55,536,11,32760
P0026722,variant,0,0,0.0,,0,2,0,2
P0026723,variant,0,0,0.0,,0,0,0,0
P0026724,control,0,0,0.0,,0,7,0,2
P0026725,variant,0,0,0.0,,0,1,0,3
P0026726,control,0,0,0.0,,0,1,0,1
P0026727,control,1,0,0.0,,0,1,0,283
P0026728,variant,0,0,0.0,,0,1,0,0
P0026729,control,1,0,0.0,,1,3,0,234
P0026730,control,1,0,0.0,,0,2,0,228
P0026731,control,0,0,0.0,,0,2,0,3
P0026732,control,1,0,0.0,,0,9,0,215
P0026733,variant,9,1,0.1111,2026-06-13,6,70,1,2505
P0026734,control,0,0,0.0,,0,2,0,1
P0026735,variant,0,0,0.0,,0,1,0,0
P0026736,control,0,0,0.0,,0,0,0,0
P0026737,variant,0,0,0.0,,0,0,0,1
P0026738,control,0,0,0.0,,0,1,0,1
P0026739,variant,1,0,0.0,,1,7,0,244
P0026740,variant,1,0,0.0,,0,2,0,246
P0026741,variant,0,0,0.0,,0,1,0,0
P0026742,variant,1,0,0.0,,1,4,0,280
P0026743,variant,0,0,0.0,,0,0,0,0
P0026744,control,0,0,0.0,,0,1,0,1
P0026745,control,0,0,0.0,,0,0,0,0
P0026746,variant,3,0,0.0,,0,7,0,768
P0026747,variant,0,0,0.0,,0,3,0,2
P0026748,control,0,0,0.0,,0,3,0,0
P0026749,control,0,0,0.0,,0,2,0,0
P0026750,control,1,0,0.0,,0,4,0,307
P0026751,variant,0,0,0.0,,0,4,0,3
P0026752,control,1,0,0.0,,1,5,0,194
P0026753,control,0,0,0.0,,0,3,0,4
P0026754,control,0,0,0.0,,0,2,0,5
P0026755,control,0,0,0.0,,0,0,0,2
P0026756,control,0,0,0.0,,0,0,0,1
P0026757,variant,0,0,0.0,,0,0,0,1
P0026758,control,0,0,0.0,,0,0,0,1
P0026759,control,1,0,0.0,,1,4,0,168
P0026760,variant,17,1,0.0588,2026-04-08,9,78,2,4396
P0026761,control,0,0,0.0,,0,0,0,2
P0026762,variant,22,0,0.0,,13,85,1,5824
P0026763,control,1,0,0.0,,0,5,0,232
P0026764,variant,0,0,0.0,,0,0,0,0
P0026765,variant,3,0,0.0,,0,27,0,833
P0026766,control,5,0,0.0,,3,30,0,1132
P0026767,variant,4,0,0.0,2026-06-15,0,14,0,924
P0026768,control,1,0,0.0,,0,4,0,185
P0026769,control,0,0,0.0,,0,1,0,1
P0026770,control,13,0,0.0,,2,52,1,2769
P0026771,control,1,0,0.0,,0,5,0,196
P0026772,control,0,0,0.0,,0,0,0,0
P0026773,variant,0,0,0.0,,0,2,0,2
P0026774,variant,0,0,0.0,,0,0,0,0
P0026775,control,0,0,0.0,,0,0,0,0
P0026776,variant,0,0,0.0,,0,2,0,3
P0026777,control,0,0,0.0,,0,3,0,2
P0026778,variant,2,0,0.0,,1,7,0,473
P0026779,variant,0,0,0.0,,0,0,0,1
P0026780,variant,1,0,0.0,,0,6,0,305
P0026781,variant,0,0,0.0,,0,0,0,0
P0026782,control,0,0,0.0,,0,1,0,3
P0026783,variant,0,0,0.0,,0,0,0,1
P0026784,variant,1,0,0.0,,1,7,0,250
P0026785,variant,0,0,0.0,,0,0,0,3
P0026786,control,0,0,0.0,,0,2,0,0
P0026787,control,2,0,0.0,,1,8,0,451
P0026788,variant,0,0,0.0,,0,1,0,0
P0026789,variant,0,0,0.0,,0,0,0,0
P0026790,control,0,0,0.0,,0,1,0,0
P0026791,control,0,0,0.0,,0,0,0,2
P0026792,control,0,0,0.0,,0,0,0,2
P0026793,control,0,0,0.0,,0,0,0,0
P0026794,control,0,0,0.0,,0,1,0,2
P0026795,variant,2,0,0.0,2026-06-16,0,12,0,443
P0026796,control,0,0,0.0,,0,1,0,0
P0026797,variant,1,1,1.0,2026-07-06,1,17,1,271
P0026798,control,39,0,0.0,2026-06-29,22,131,3,9785
P0026799,control,0,0,0.0,,0,0,0,0
P0026800,variant,22,0,0.0,,7,123,1,5345
P0026801,variant,1,0,0.0,,0,6,0,275
P0026802,control,0,0,0.0,,0,0,0,0
P0026803,control,7,1,0.1429,2026-04-17,2,35,1,1710
P0026804,control,8,0,0.0,,2,48,0,2039
P0026805,control,0,0,0.0,,0,0,0,0
P0026806,control,0,0,0.0,,0,1,0,0
P0026807,control,2,0,0.0,,1,12,0,447
P0026808,variant,56,0,0.0,2026-04-03,24,216,4,13688
P0026809,control,0,0,0.0,,0,0,0,0
P0026810,variant,0,0,0.0,,0,2,0,0
P0026811,variant,5,0,0.0,,2,33,0,1171
P0026812,control,0,0,0.0,,0,0,0,1
P0026813,variant,0,0,0.0,,0,0,0,0
P0026814,control,49,0,0.0,,16,221,3,12079
P0026815,variant,0,0,0.0,,0,0,0,1
P0026816,control,5,1,0.2,2026-04-05,2,40,1,1173
P0026817,control,0,0,0.0,,0,0,0,0
P0026818,variant,0,0,0.0,,0,0,0,0
P0026819,variant,0,0,0.0,,0,6,0,2
P0026820,variant,0,0,0.0,,0,0,0,2
P0026821,control,0,0,0.0,,0,0,0,1
P0026822,control,0,0,0.0,,0,0,0,0
P0026823,variant,0,0,0.0,,0,0,0,0
P0026824,control,8,0,0.0,,4,42,0,2043
P0026825,control,0,0,0.0,,0,1,0,0
P0026826,variant,1,0,0.0,,0,11,0,232
P0026827,control,0,0,0.0,,0,2,0,3
P0026828,variant,5,0,0.0,,1,29,0,1092
P0026829,control,1,0,0.0,,1,7,0,199
P0026830,control,0,0,0.0,,0,1,0,1
P0026831,control,0,0,0.0,,0,2,0,0
P0026832,variant,0,0,0.0,,0,0,0,0
P0026833,control,6,0,0.0,,6,27,0,1371
P0026834,variant,4,0,0.0,,0,30,0,941
P0026835,variant,0,0,0.0,,0,0,0,2
P0026836,variant,0,0,0.0,,0,1,0,0
P0026837,variant,0,0,0.0,,0,2,0,1
P0026838,variant,0,0,0.0,,0,0,0,0
P0026839,variant,0,0,0.0,,0,3,0,3
P0026840,control,2,0,0.0,,1,6,0,526
P0026841,control,0,0,0.0,,0,0,0,1
P0026842,control,0,0,0.0,,0,3,0,5
P0026843,variant,0,0,0.0,,0,0,0,1
P0026844,control,1,0,0.0,,1,5,0,169
P0026845,control,1,0,0.0,,1,4,0,223
P0026846,control,0,0,0.0,,0,0,0,0
P0026847,control,6,0,0.0,2026-05-28,1,42,0,1329
P0026848,variant,1,0,0.0,,0,2,0,206
P0026849,variant,19,0,0.0,,11,83,1,4666
P0026850,variant,1,0,0.0,,1,7,0,210
P0026851,control,0,0,0.0,,0,0,0,1
P0026852,variant,0,0,0.0,,0,0,0,0
P0026853,variant,2,0,0.0,,1,10,0,551
P0026854,variant,3,0,0.0,,2,18,0,711
P0026855,control,1,0,0.0,,0,3,0,294
P0026856,control,0,0,0.0,,0,2,0,3
P0026857,variant,0,0,0.0,,0,1,0,0
P0026858,control,0,0,0.0,,0,0,0,1
P0026859,variant,1,0,0.0,,0,5,0,281
P0026860,variant,2,0,0.0,,1,11,0,432
P0026861,variant,71,4,0.0563,2026-06-30,31,273,9,17775
P0026862,variant,1,0,0.0,,0,3,0,256
P0026863,variant,1,0,0.0,,0,2,0,279
P0026864,control,0,0,0.0,,0,1,0,1
P0026865,control,0,0,0.0,,0,1,0,1
P0026866,variant,0,0,0.0,,0,0,0,0
P0026867,variant,0,0,0.0,,0,0,0,0
P0026868,variant,0,0,0.0,,0,14,0,1
P0026869,control,0,0,0.0,,0,0,0,0
P0026870,control,74,5,0.0676,2026-07-05,31,275,10,18754
P0026871,control,15,0,0.0,,5,86,1,3718
P0026872,control,0,0,0.0,,0,1,0,3
P0026873,variant,1,1,1.0,2026-04-27,1,6,1,232
P0026874,variant,1,0,0.0,2026-04-02,0,4,0,277
P0026875,control,0,0,0.0,,0,1,0,3
P0026876,variant,0,0,0.0,,0,0,0,0
P0026877,control,3,0,0.0,,2,21,0,784
P0026878,variant,0,0,0.0,,0,0,0,2
P0026879,control,0,0,0.0,,0,0,0,2
P0026880,variant,0,0,0.0,,0,1,0,0
P0026881,control,0,0,0.0,,0,0,0,1
P0026882,control,1,0,0.0,,1,3,0,268
P0026883,variant,7,0,0.0,,1,26,0,2018
P0026884,variant,0,0,0.0,,0,1,0,0
P0026885,control,1,0,0.0,,1,4,0,275
P0026886,variant,0,0,0.0,,0,4,0,3
P0026887,variant,0,0,0.0,,0,2,0,6
P0026888,variant,4,0,0.0,,0,19,0,962
P0026889,control,0,0,0.0,,0,4,0,1
P0026890,control,0,0,0.0,,0,0,0,1
P0026891,variant,0,0,0.0,,0,0,0,0
P0026892,control,0,0,0.0,,0,0,0,0
P0026893,variant,0,0,0.0,,0,2,0,0
P0026894,control,0,0,0.0,,0,1,0,2
P0026895,control,0,0,0.0,,0,1,0,0
P0026896,control,0,0,0.0,,0,0,0,0
P0026897,variant,1,0,0.0,,1,8,0,214
P0026898,variant,0,0,0.0,,0,1,0,3
P0026899,variant,0,0,0.0,,0,1,0,3
P0026900,control,2,0,0.0,,0,14,0,605
P0026901,control,0,0,0.0,,0,0,0,0
P0026902,variant,0,0,0.0,,0,3,0,0
P0026903,control,1,0,0.0,,1,8,0,236
P0026904,control,0,0,0.0,,0,0,0,0
P0026905,control,4,0,0.0,,1,20,0,982
P0026906,variant,0,0,0.0,,0,0,0,1
P0026907,control,0,0,0.0,,0,1,0,0
P0026908,control,0,0,0.0,,0,0,0,0
P0026909,control,1,0,0.0,,0,6,0,191
P0026910,variant,11,1,0.0909,2026-05-02,2,51,1,2596
P0026911,variant,4,0,0.0,,3,29,0,970
P0026912,variant,0,0,0.0,,0,1,0,0
P0026913,control,3,0,0.0,,0,13,0,728
P0026914,control,0,0,0.0,,0,0,0,1
P0026915,control,1,0,0.0,,1,5,0,212
P0026916,variant,2,0,0.0,,1,10,0,495
P0026917,control,1,0,0.0,,1,3,0,241
P0026918,variant,2,0,0.0,,0,9,0,549
P0026919,control,5,0,0.0,,1,27,0,1125
P0026920,variant,6,1,0.1667,2026-05-16,3,31,1,1455
P0026921,variant,0,0,0.0,,0,0,0,0
P0026922,control,0,0,0.0,,0,4,0,2
P0026923,control,0,0,0.0,,0,0,0,1
P0026924,control,3,0,0.0,,2,21,0,759
P0026925,variant,0,0,0.0,,0,2,0,1
P0026926,variant,0,0,0.0,,0,1,0,2
P0026927,variant,1,0,0.0,,0,6,0,283
P0026928,control,42,2,0.0476,2026-04-19,17,161,5,11101
P0026929,control,3,0,0.0,,2,18,0,719
P0026930,variant,1,0,0.0,,0,10,0,289
P0026931,control,0,0,0.0,,0,3,0,5
P0026932,variant,2,0,0.0,,0,25,0,446
P0026933,variant,1,0,0.0,,1,5,0,220
P0026934,control,0,0,0.0,,0,3,0,0
P0026935,control,0,0,0.0,,0,1,0,1
P0026936,control,0,0,0.0,,0,1,0,0
P0026937,variant,2,1,0.5,2026-06-05,0,5,1,447
P0026938,control,0,0,0.0,,0,1,0,0
P0026939,control,0,0,0.0,,0,0,0,1
P0026940,control,9,0,0.0,2026-04-26,3,52,0,2342
P0026941,control,0,0,0.0,,0,0,0,0
P0026942,variant,1,0,0.0,,0,4,0,252
P0026943,variant,0,0,0.0,,0,0,0,1
P0026944,variant,19,1,0.0526,2026-06-01,9,67,2,4106
P0026945,variant,0,0,0.0,,0,0,0,0
P0026946,variant,1,1,1.0,2026-03-23,0,3,1,302
P0026947,variant,0,0,0.0,,0,0,0,1
P0026948,variant,0,0,0.0,,0,1,0,0
P0026949,variant,2,1,0.5,2026-05-05,1,8,1,487
P0026950,variant,0,0,0.0,,0,0,0,0
P0026951,control,0,0,0.0,,0,1,0,0
P0026952,variant,9,0,0.0,,6,63,0,2325
P0026953,control,0,0,0.0,,0,0,0,0
P0026954,control,1,0,0.0,,0,7,0,297
P0026955,control,0,0,0.0,,0,0,0,0
P0026956,control,0,0,0.0,,0,0,0,1
P0026957,variant,0,0,0.0,,0,1,0,0
P0026958,control,8,0,0.0,,3,43,0,1957
P0026959,control,2,0,0.0,,2,9,0,566
P0026960,variant,1,0,0.0,,0,4,0,272
P0026961,control,0,0,0.0,,0,0,0,2
P0026962,control,0,0,0.0,,0,2,0,0
P0026963,variant,0,0,0.0,,0,0,0,0
P0026964,variant,0,0,0.0,,0,1,0,0
P0026965,variant,0,0,0.0,,0,0,0,0
P0026966,variant,3,0,0.0,,3,15,0,783
P0026967,control,1,0,0.0,,0,2,0,271
P0026968,variant,1,0,0.0,,1,4,0,231
P0026969,control,0,0,0.0,,0,1,0,1
P0026970,control,2,0,0.0,,2,11,0,538
P0026971,variant,0,0,0.0,,0,1,0,2
P0026972,control,0,0,0.0,,0,0,0,1
P0026973,variant,0,0,0.0,,0,1,0,0
P0026974,control,3,0,0.0,2026-06-30,2,32,0,680
P0026975,control,0,0,0.0,,0,2,0,1
P0026976,control,0,0,0.0,,0,7,0,5
P0026977,variant,1,0,0.0,,0,3,0,299
P0026978,control,0,0,0.0,,0,1,0,0
P0026979,control,4,0,0.0,,2,18,0,1021
P0026980,variant,12,0,0.0,,8,48,0,3070
P0026981,variant,1,0,0.0,,1,6,0,320
P0026982,control,0,0,0.0,,0,0,0,0
P0026983,variant,1,1,1.0,2026-04-22,1,4,1,242
P0026984,control,0,0,0.0,,0,0,0,0
P0026985,control,1,0,0.0,,0,6,0,238
P0026986,control,11,0,0.0,2026-06-15,4,59,0,2656
P0026987,control,0,0,0.0,,0,2,0,2
P0026988,variant,0,0,0.0,,0,4,0,4
P0026989,variant,0,0,0.0,,0,2,0,2
P0026990,control,2,0,0.0,2026-06-28,1,17,0,501
P0026991,control,0,0,0.0,,0,3,0,0
P0026992,variant,0,0,0.0,,0,2,0,1
P0026993,control,0,0,0.0,,0,0,0,0
P0026994,control,0,0,0.0,,0,1,0,0
P0026995,control,0,0,0.0,,0,0,0,0
P0026996,control,3,0,0.0,,2,23,0,714
P0026997,control,0,0,0.0,,0,0,0,0
P0026998,variant,0,0,0.0,,0,1,0,0
P0026999,variant,0,0,0.0,,0,0,0,0
P0027000,control,0,0,0.0,,0,0,0,0
P0027001,control,1,0,0.0,,1,5,0,206
P0027002,variant,6,0,0.0,,1,34,0,1636
P0027003,variant,1,0,0.0,,0,5,0,214
P0027004,variant,0,0,0.0,,0,0,0,0
P0027005,control,0,0,0.0,,0,0,0,1
P0027006,variant,0,0,0.0,,0,0,0,0
P0027007,control,0,0,0.0,,0,0,0,1
P0027008,control,0,0,0.0,,0,0,0,0
P0027009,control,0,0,0.0,,0,1,0,2
P0027010,control,3,0,0.0,,0,22,0,753
P0027011,variant,0,0,0.0,,0,2,0,2
P0027012,control,1,0,0.0,,1,6,0,260
P0027013,variant,0,0,0.0,,0,0,0,0
P0027014,control,4,0,0.0,,3,24,0,1203
P0027015,variant,1,0,0.0,,1,4,0,282
P0027016,variant,0,0,0.0,,0,0,0,0
P0027017,control,0,0,0.0,,0,1,0,1
P0027018,variant,0,0,0.0,,0,1,0,1
P0027019,control,7,0,0.0,,2,33,0,1851
P0027020,variant,0,0,0.0,,0,1,0,0
P0027021,control,0,0,0.0,,0,0,0,0
P0027022,control,0,0,0.0,,0,0,0,0
P0027023,variant,0,0,0.0,,0,1,0,0
P0027024,variant,9,0,0.0,,3,35,0,2107
P0027025,control,0,0,0.0,,0,6,0,2
P0027026,control,10,0,0.0,,5,55,0,2705
P0027027,variant,0,0,0.0,,0,0,0,0
P0027028,variant,22,2,0.0909,2026-05-19,14,97,3,5093
P0027029,control,0,0,0.0,,0,0,0,1
P0027030,variant,0,0,0.0,,0,6,0,2
P0027031,control,0,0,0.0,,0,1,0,1
P0027032,control,0,0,0.0,,0,0,0,0
P0027033,variant,1,1,1.0,2026-07-08,1,6,1,290
P0027034,control,0,0,0.0,,0,1,0,0
P0027035,control,0,0,0.0,,0,0,0,0
P0027036,control,2,0,0.0,,1,2,0,474
P0027037,variant,1,0,0.0,,0,7,0,222
P0027038,variant,0,0,0.0,,0,3,0,0
P0027039,variant,0,0,0.0,,0,2,0,2
P0027040,control,0,0,0.0,,0,0,0,0
P0027041,control,4,0,0.0,,3,34,0,957
P0027042,control,0,0,0.0,,0,0,0,0
P0027043,control,1,0,0.0,,1,6,0,260
P0027044,control,0,0,0.0,,0,2,0,1
P0027045,variant,0,0,0.0,,0,0,0,0
P0027046,variant,0,0,0.0,,0,3,0,1
P0027047,variant,0,0,0.0,,0,2,0,1
P0027048,variant,0,0,0.0,,0,0,0,0
P0027049,variant,0,0,0.0,,0,1,0,0
P0027050,variant,0,0,0.0,,0,0,0,3
P0027051,control,0,0,0.0,,0,0,0,0
P0027052,variant,0,0,0.0,,0,1,0,0
P0027053,variant,0,0,0.0,,0,2,0,6
P0027054,variant,2,0,0.0,,0,15,0,547
P0027055,variant,0,0,0.0,,0,0,0,0
P0027056,control,2,1,0.5,2026-05-01,2,17,1,542
P0027057,variant,0,0,0.0,,0,0,0,1
P0027058,control,7,0,0.0,,3,58,0,1792
P0027059,variant,1,0,0.0,,0,3,0,255
P0027060,variant,11,1,0.0909,2026-05-23,3,48,1,2677
P0027061,control,0,0,0.0,,0,0,0,1
P0027062,variant,0,0,0.0,,0,4,0,1
P0027063,control,0,0,0.0,,0,0,0,1
P0027064,variant,0,0,0.0,,0,1,0,2
P0027065,variant,0,0,0.0,,0,1,0,0
P0027066,variant,0,0,0.0,,0,2,0,0
P0027067,control,2,0,0.0,,0,13,0,401
P0027068,control,0,0,0.0,,0,2,0,0
P0027069,variant,0,0,0.0,,0,1,0,0
P0027070,variant,1,0,0.0,,0,1,0,267
P0027071,variant,0,0,0.0,,0,2,0,0
P0027072,control,0,0,0.0,,0,0,0,0
P0027073,control,2,0,0.0,,2,17,0,603
P0027074,variant,3,0,0.0,,1,10,0,804
P0027075,control,26,0,0.0,,6,137,2,6383
P0027076,control,108,2,0.0185,2026-05-29,44,415,10,26348
P0027077,variant,0,0,0.0,,0,0,0,0
P0027078,variant,0,0,0.0,,0,0,0,0
P0027079,variant,0,0,0.0,,0,3,0,1
P0027080,variant,25,0,0.0,2026-07-03,14,92,2,7297
P0027081,variant,0,0,0.0,,0,4,0,0
P0027082,variant,2,0,0.0,,1,23,0,412
P0027083,control,0,0,0.0,,0,3,0,2
P0027084,control,1,0,0.0,,0,4,0,217
P0027085,variant,0,0,0.0,,0,1,0,0
P0027086,variant,0,0,0.0,,0,0,0,0
P0027087,control,2,0,0.0,,1,5,0,507
P0027088,variant,1,0,0.0,,1,21,0,148
P0027089,variant,0,0,0.0,,0,2,0,0
P0027090,variant,0,0,0.0,,0,0,0,1
P0027091,variant,2,0,0.0,,1,9,0,480
P0027092,control,0,0,0.0,,0,0,0,1
P0027093,variant,0,0,0.0,,0,1,0,0
P0027094,control,0,0,0.0,,0,1,0,1
P0027095,control,0,0,0.0,,0,0,0,0
P0027096,control,0,0,0.0,,0,0,0,0
P0027097,control,1,0,0.0,,0,3,0,233
P0027098,control,0,0,0.0,,0,0,0,1
P0027099,control,7,0,0.0,,2,24,0,1563
P0027100,variant,0,0,0.0,,0,0,0,1
P0027101,control,0,0,0.0,,0,0,0,1
P0027102,control,0,0,0.0,,0,2,0,4
P0027103,variant,2,0,0.0,,2,6,0,476
P0027104,variant,0,0,0.0,,0,0,0,0
P0027105,control,0,0,0.0,,0,1,0,1
P0027106,control,0,0,0.0,,0,2,0,3
P0027107,control,0,0,0.0,,0,1,0,1
P0027108,control,1,0,0.0,,0,5,0,207
P0027109,control,6,0,0.0,,2,43,0,1589
P0027110,control,6,0,0.0,,0,22,0,1405
P0027111,variant,0,0,0.0,,0,0,0,0
P0027112,control,0,0,0.0,,0,0,0,0
P0027113,variant,0,0,0.0,,0,0,0,1
P0027114,control,5,0,0.0,,3,25,0,1149
P0027115,control,0,0,0.0,,0,0,0,0
P0027116,variant,2,0,0.0,,1,7,0,421
P0027117,control,0,0,0.0,,0,0,0,0
P0027118,variant,0,0,0.0,,0,0,0,3
P0027119,control,1,0,0.0,,0,7,0,242
P0027120,control,0,0,0.0,,0,0,0,0
P0027121,control,1,0,0.0,,0,4,0,190
P0027122,control,1,0,0.0,,1,4,0,241
P0027123,control,1,0,0.0,,1,20,0,252
P0027124,control,0,0,0.0,,0,0,0,1
P0027125,variant,0,0,0.0,,0,0,0,3
P0027126,control,0,0,0.0,,0,1,0,0
P0027127,control,0,0,0.0,,0,0,0,1
P0027128,control,0,0,0.0,,0,0,0,0
P0027129,variant,1,0,0.0,,1,7,0,322
P0027130,variant,0,0,0.0,,0,0,0,0
P0027131,control,2,0,0.0,,1,8,0,542
P0027132,variant,0,0,0.0,,0,0,0,0
P0027133,control,0,0,0.0,,0,1,0,0
P0027134,control,0,0,0.0,,0,0,0,0
P0027135,variant,0,0,0.0,,0,0,0,0
P0027136,control,2,0,0.0,,2,11,0,486
P0027137,variant,0,0,0.0,,0,0,0,0
P0027138,control,0,0,0.0,,0,2,0,1
P0027139,control,2,0,0.0,,2,20,0,449
P0027140,variant,17,1,0.0588,2026-04-26,8,59,2,3680
P0027141,variant,0,0,0.0,,0,0,0,0
P0027142,variant,0,0,0.0,,0,2,0,2
P0027143,variant,1,0,0.0,,1,5,0,336
P0027144,variant,6,0,0.0,,1,28,0,1732
P0027145,control,0,0,0.0,,0,1,0,1
P0027146,control,0,0,0.0,,0,1,0,1
P0027147,control,2,0,0.0,,1,8,0,547
P0027148,control,0,0,0.0,,0,0,0,0
P0027149,control,0,0,0.0,,0,0,0,1
P0027150,variant,1,0,0.0,,0,9,0,253
P0027151,control,5,0,0.0,,2,13,0,1154
P0027152,variant,1,0,0.0,,1,2,0,271
P0027153,control,3,0,0.0,,1,20,0,703
P0027154,variant,0,0,0.0,,0,0,0,0
P0027155,variant,0,0,0.0,,0,1,0,0
P0027156,variant,0,0,0.0,,0,0,0,0
P0027157,variant,0,0,0.0,,0,1,0,4
P0027158,variant,0,0,0.0,,0,0,0,1
P0027159,variant,7,0,0.0,,2,24,0,1836
P0027160,variant,0,0,0.0,,0,0,0,0
P0027161,control,2,0,0.0,,1,11,0,455
P0027162,variant,0,0,0.0,,0,0,0,1
P0027163,control,0,0,0.0,,0,0,0,0
P0027164,variant,2,0,0.0,,1,17,0,466
