player_id,true_segment,cluster_k5
P0022685,Churned-early,3
P0022686,Grinder-F2W,3
P0022687,Grinder-F2W,0
P0022688,Grinder-F2W,2
P0022689,Grinder-F2W,2
P0022690,Casual,0
P0022691,Churned-early,3
P0022692,Churned-early,3
P0022693,Churned-early,3
P0022694,Churned-early,3
P0022695,Casual,0
P0022696,Churned-early,0
P0022697,Churned-early,0
P0022698,Grinder-F2W,0
P0022699,Grinder-F2W,0
P0022700,Casual,3
P0022701,Grinder-F2W,2
P0022702,Churned-early,3
P0022703,Churned-early,3
P0022704,Churned-early,3
P0022705,Churned-early,3
P0022706,Churned-early,0
P0022707,Churned-early,3
P0022708,Casual,0
P0022709,Casual,0
P0022710,Casual,0
P0022711,Grinder-F2W,0
P0022712,Casual,3
P0022713,Grinder-F2W,2
P0022714,Casual,0
P0022715,Grinder-F2W,0
P0022716,Grinder-F2W,3
P0022717,Spender,2
P0022718,Casual,3
P0022719,Grinder-F2W,0
P0022720,Churned-early,0
P0022721,Casual,3
P0022722,Churned-early,3
P0022723,Casual,0
P0022724,Casual,0
P0022725,Churned-early,3
P0022726,Casual,0
P0022727,Casual,0
P0022728,Churned-early,3
P0022729,Grinder-F2W,2
P0022730,Churned-early,0
P0022731,Churned-early,0
P0022732,Churned-early,3
P0022733,Churned-early,3
P0022734,Churned-early,3
P0022735,Casual,0
P0022736,Churned-early,3
P0022737,Churned-early,0
P0022738,Grinder-F2W,2
P0022739,Churned-early,0
P0022740,Casual,3
P0022741,Grinder-F2W,2
P0022742,Casual,0
P0022743,Churned-early,3
P0022744,Churned-early,3
P0022745,Casual,3
P0022746,Casual,0
P0022747,Spender,2
P0022748,Casual,0
P0022749,Churned-early,3
P0022750,Grinder-F2W,0
P0022751,Casual,3
P0022752,Churned-early,0
P0022753,Casual,0
P0022754,Churned-early,0
P0022755,Churned-early,3
P0022756,Casual,0
P0022757,Grinder-F2W,2
P0022758,Casual,0
P0022759,Casual,3
P0022760,Churned-early,3
P0022761,Grinder-F2W,3
P0022762,Casual,0
P0022763,Casual,0
P0022764,Casual,0
P0022765,Casual,0
P0022766,Grinder-F2W,2
P0022767,Casual,0
P0022768,Churned-early,3
P0022769,Grinder-F2W,0
P0022770,Churned-early,0
P0022771,Churned-early,3
P0022772,Casual,0
P0022773,Churned-early,3
P0022774,Casual,0
P0022775,Casual,3
P0022776,Churned-early,3
P0022777,Churned-early,3
P0022778,Grinder-F2W,2
P0022779,Casual,3
P0022780,Casual,3
P0022781,Churned-early,3
P0022782,Casual,0
P0022783,Casual,0
P0022784,Casual,3
P0022785,Casual,3
P0022786,Grinder-F2W,0
P0022787,Grinder-F2W,2
P0022788,Casual,3
P0022789,Casual,3
P0022790,Casual,0
P0022791,Grinder-F2W,2
P0022792,Casual,0
P0022793,Churned-early,3
P0022794,Casual,0
P0022795,Casual,3
P0022796,Churned-early,3
P0022797,Casual,0
P0022798,Churned-early,0
P0022799,Grinder-F2W,2
P0022800,Churned-early,0
P0022801,Casual,0
P0022802,Churned-early,0
P0022803,Churned-early,3
P0022804,Casual,0
P0022805,Casual,0
P0022806,Casual,0
P0022807,Casual,3
P0022808,Churned-early,3
P0022809,Grinder-F2W,2
P0022810,Casual,0
P0022811,Grinder-F2W,0
P0022812,Casual,3
P0022813,Churned-early,0
P0022814,Grinder-F2W,0
P0022815,Casual,3
P0022816,Casual,3
P0022817,Churned-early,3
P0022818,Casual,0
P0022819,Grinder-F2W,2
P0022820,Casual,3
P0022821,Grinder-F2W,2
P0022822,Churned-early,0
P0022823,Spender,0
P0022824,Casual,0
P0022825,Churned-early,3
P0022826,Casual,3
P0022827,Casual,0
P0022828,Churned-early,0
P0022829,Churned-early,3
P0022830,Grinder-F2W,0
P0022831,Casual,3
P0022832,Churned-early,0
P0022833,Churned-early,0
P0022834,Casual,3
P0022835,Casual,0
P0022836,Churned-early,0
P0022837,Grinder-F2W,2
P0022838,Casual,3
P0022839,Casual,3
P0022840,Casual,3
P0022841,Grinder-F2W,0
P0022842,Casual,3
P0022843,Churned-early,3
P0022844,Churned-early,3
P0022845,Churned-early,0
P0022846,Casual,0
P0022847,Casual,3
P0022848,Churned-early,0
P0022849,Spender,2
P0022850,Casual,3
P0022851,Churned-early,3
P0022852,Casual,0
P0022853,Churned-early,3
P0022854,Casual,0
P0022855,Churned-early,0
P0022856,Churned-early,3
P0022857,Churned-early,3
P0022858,Casual,3
P0022859,Churned-early,0
P0022860,Churned-early,3
P0022861,Grinder-F2W,0
P0022862,Churned-early,3
P0022863,Spender,2
P0022864,Casual,0
P0022865,Churned-early,0
P0022866,Casual,3
P0022867,Casual,0
P0022868,Spender,2
P0022869,Churned-early,3
P0022870,Churned-early,3
P0022871,Churned-early,3
P0022872,Churned-early,3
P0022873,Casual,0
P0022874,Churned-early,3
P0022875,Casual,3
P0022876,Casual,0
P0022877,Churned-early,3
P0022878,Churned-early,0
P0022879,Casual,0
P0022880,Casual,3
P0022881,Casual,0
P0022882,Churned-early,3
P0022883,Casual,0
P0022884,Casual,0
P0022885,Churned-early,3
P0022886,Casual,3
P0022887,Churned-early,3
P0022888,Churned-early,3
P0022889,Casual,0
P0022890,Churned-early,0
P0022891,Casual,3
P0022892,Grinder-F2W,2
P0022893,Grinder-F2W,0
P0022894,Grinder-F2W,0
P0022895,Grinder-F2W,2
P0022896,Churned-early,0
P0022897,Casual,0
P0022898,Grinder-F2W,2
P0022899,Casual,3
P0022900,Churned-early,3
P0022901,Spender,0
P0022902,Churned-early,0
P0022903,Churned-early,0
P0022904,Churned-early,3
P0022905,Grinder-F2W,2
P0022906,Churned-early,3
P0022907,Casual,0
P0022908,Churned-early,3
P0022909,Churned-early,3
P0022910,Casual,0
P0022911,Churned-early,0
P0022912,Churned-early,3
P0022913,Grinder-F2W,2
P0022914,Churned-early,0
P0022915,Casual,0
P0022916,Casual,3
P0022917,Casual,0
P0022918,Casual,3
P0022919,Spender,2
P0022920,Grinder-F2W,2
P0022921,Churned-early,0
P0022922,Grinder-F2W,2
P0022923,Churned-early,0
P0022924,Casual,0
P0022925,Grinder-F2W,0
P0022926,Casual,0
P0022927,Churned-early,3
P0022928,Churned-early,3
P0022929,Casual,3
P0022930,Grinder-F2W,2
P0022931,Grinder-F2W,0
P0022932,Churned-early,0
P0022933,Casual,3
P0022934,Spender,2
P0022935,Casual,0
P0022936,Casual,0
P0022937,Grinder-F2W,0
P0022938,Grinder-F2W,0
P0022939,Churned-early,3
P0022940,Grinder-F2W,0
P0022941,Churned-early,3
P0022942,Churned-early,3
P0022943,Churned-early,3
P0022944,Grinder-F2W,2
P0022945,Grinder-F2W,2
P0022946,Churned-early,3
P0022947,Churned-early,0
P0022948,Churned-early,3
P0022949,Churned-early,3
P0022950,Casual,0
P0022951,Churned-early,3
P0022952,Churned-early,3
P0022953,Casual,0
P0022954,Casual,0
P0022955,Casual,0
P0022956,Spender,2
P0022957,Churned-early,3
P0022958,Churned-early,0
P0022959,Casual,3
P0022960,Casual,3
P0022961,Casual,0
P0022962,Grinder-F2W,0
P0022963,Casual,3
P0022964,Casual,3
P0022965,Casual,3
P0022966,Casual,0
P0022967,Casual,0
P0022968,Grinder-F2W,2
P0022969,Casual,3
P0022970,Casual,3
P0022971,Casual,0
P0022972,Grinder-F2W,2
P0022973,Casual,0
P0022974,Casual,3
P0022975,Grinder-F2W,2
P0022976,Spender,2
P0022977,Casual,0
P0022978,Churned-early,0
P0022979,Casual,3
P0022980,Casual,0
P0022981,Casual,0
P0022982,Grinder-F2W,0
P0022983,Casual,0
P0022984,Casual,0
P0022985,Casual,0
P0022986,Casual,0
P0022987,Churned-early,0
P0022988,Casual,0
P0022989,Casual,3
P0022990,Churned-early,0
P0022991,Grinder-F2W,2
P0022992,Churned-early,3
P0022993,Casual,3
P0022994,Grinder-F2W,0
P0022995,Churned-early,0
P0022996,Churned-early,0
P0022997,Casual,0
P0022998,Casual,3
P0022999,Casual,0
P0023000,Grinder-F2W,2
P0023001,Churned-early,3
P0023002,Churned-early,3
P0023003,Grinder-F2W,2
P0023004,Grinder-F2W,0
P0023005,Casual,0
P0023006,Churned-early,3
P0023007,Casual,3
P0023008,Grinder-F2W,2
P0023009,Churned-early,0
P0023010,Churned-early,0
P0023011,Churned-early,3
P0023012,Casual,0
P0023013,Churned-early,3
P0023014,Churned-early,3
P0023015,Spender,2
P0023016,Casual,3
P0023017,Churned-early,3
P0023018,Grinder-F2W,0
P0023019,Casual,0
P0023020,Grinder-F2W,2
P0023021,Casual,0
P0023022,Grinder-F2W,2
P0023023,Casual,0
P0023024,Grinder-F2W,2
P0023025,Churned-early,0
P0023026,Churned-early,0
P0023027,Casual,0
P0023028,Spender,2
P0023029,Grinder-F2W,0
P0023030,Grinder-F2W,2
P0023031,Casual,0
P0023032,Churned-early,3
P0023033,Churned-early,0
P0023034,Casual,0
P0023035,Casual,0
P0023036,Casual,3
P0023037,Churned-early,3
P0023038,Churned-early,3
P0023039,Casual,3
P0023040,Churned-early,0
P0023041,Grinder-F2W,2
P0023042,Churned-early,0
P0023043,Churned-early,3
P0023044,Churned-early,0
P0023045,Casual,0
P0023046,Grinder-F2W,0
P0023047,Grinder-F2W,2
P0023048,Casual,3
P0023049,Casual,3
P0023050,Churned-early,3
P0023051,Casual,0
P0023052,Casual,0
P0023053,Grinder-F2W,2
P0023054,Grinder-F2W,2
P0023055,Spender,0
P0023056,Churned-early,3
P0023057,Churned-early,3
P0023058,Churned-early,3
P0023059,Casual,0
P0023060,Churned-early,0
P0023061,Casual,3
P0023062,Casual,0
P0023063,Churned-early,3
P0023064,Spender,2
P0023065,Grinder-F2W,0
P0023066,Grinder-F2W,2
P0023067,Casual,0
P0023068,Churned-early,3
P0023069,Casual,0
P0023070,Casual,3
P0023071,Grinder-F2W,0
P0023072,Churned-early,3
P0023073,Casual,0
P0023074,Casual,3
P0023075,Casual,0
P0023076,Casual,0
P0023077,Churned-early,0
P0023078,Casual,3
P0023079,Casual,0
P0023080,Churned-early,3
P0023081,Grinder-F2W,0
P0023082,Grinder-F2W,2
P0023083,Casual,0
P0023084,Casual,3
P0023085,Casual,0
P0023086,Casual,3
P0023087,Casual,0
P0023088,Churned-early,0
P0023089,Casual,3
P0023090,Churned-early,3
P0023091,Casual,0
P0023092,Casual,0
P0023093,Churned-early,3
P0023094,Churned-early,3
P0023095,Casual,3
P0023096,Grinder-F2W,2
P0023097,Casual,0
P0023098,Casual,0
P0023099,Casual,0
P0023100,Casual,0
P0023101,Casual,0
P0023102,Churned-early,3
P0023103,Grinder-F2W,0
P0023104,Casual,0
P0023105,Churned-early,0
P0023106,Casual,3
P0023107,Churned-early,0
P0023108,Casual,0
P0023109,Casual,0
P0023110,Casual,3
P0023111,Churned-early,3
P0023112,Casual,3
P0023113,Grinder-F2W,0
P0023114,Casual,3
P0023115,Grinder-F2W,0
P0023116,Grinder-F2W,2
P0023117,Casual,0
P0023118,Churned-early,0
P0023119,Grinder-F2W,2
P0023120,Casual,3
P0023121,Churned-early,3
P0023122,Casual,0
P0023123,Churned-early,3
P0023124,Grinder-F2W,0
P0023125,Grinder-F2W,2
P0023126,Casual,3
P0023127,Churned-early,3
P0023128,Casual,0
P0023129,Casual,3
P0023130,Casual,3
P0023131,Grinder-F2W,2
P0023132,Casual,0
P0023133,Casual,3
P0023134,Churned-early,0
P0023135,Churned-early,3
P0023136,Churned-early,3
P0023137,Casual,0
P0023138,Casual,3
P0023139,Churned-early,0
P0023140,Churned-early,3
P0023141,Casual,0
P0023142,Churned-early,0
P0023143,Casual,3
P0023144,Churned-early,3
P0023145,Casual,0
P0023146,Casual,0
P0023147,Grinder-F2W,2
P0023148,Churned-early,0
P0023149,Casual,0
P0023150,Casual,3
P0023151,Casual,0
P0023152,Casual,3
P0023153,Churned-early,3
P0023154,Churned-early,3
P0023155,Casual,0
P0023156,Grinder-F2W,0
P0023157,Casual,0
P0023158,Churned-early,0
P0023159,Grinder-F2W,2
P0023160,Churned-early,3
P0023161,Grinder-F2W,2
P0023162,Casual,0
P0023163,Casual,0
P0023164,Grinder-F2W,0
P0023165,Casual,0
P0023166,Grinder-F2W,2
P0023167,Casual,3
P0023168,Churned-early,3
P0023169,Churned-early,0
P0023170,Grinder-F2W,2
P0023171,Grinder-F2W,2
P0023172,Churned-early,3
P0023173,Churned-early,3
P0023174,Churned-early,3
P0023175,Casual,0
P0023176,Churned-early,0
P0023177,Casual,0
P0023178,Churned-early,0
P0023179,Casual,0
P0023180,Churned-early,0
P0023181,Casual,0
P0023182,Casual,3
P0023183,Churned-early,3
P0023184,Grinder-F2W,2
P0023185,Casual,0
P0023186,Grinder-F2W,0
P0023187,Casual,0
P0023188,Churned-early,3
P0023189,Churned-early,3
P0023190,Churned-early,3
P0023191,Churned-early,0
P0023192,Churned-early,3
P0023193,Churned-early,0
P0023194,Casual,0
P0023195,Churned-early,3
P0023196,Churned-early,3
P0023197,Casual,3
P0023198,Casual,3
P0023199,Churned-early,0
P0023200,Churned-early,3
P0023201,Grinder-F2W,0
P0023202,Churned-early,0
P0023203,Grinder-F2W,0
P0023204,Grinder-F2W,0
P0023205,Casual,0
P0023206,Casual,3
P0023207,Grinder-F2W,2
P0023208,Grinder-F2W,2
P0023209,Casual,3
P0023210,Casual,3
P0023211,Casual,0
P0023212,Casual,3
P0023213,Churned-early,0
P0023214,Casual,3
P0023215,Churned-early,3
P0023216,Casual,0
P0023217,Casual,3
P0023218,Grinder-F2W,2
P0023219,Churned-early,3
P0023220,Casual,0
P0023221,Casual,3
P0023222,Churned-early,3
P0023223,Churned-early,3
P0023224,Casual,0
P0023225,Churned-early,0
P0023226,Casual,3
P0023227,Churned-early,3
P0023228,Casual,0
P0023229,Casual,3
P0023230,Grinder-F2W,0
P0023231,Churned-early,3
P0023232,Casual,0
P0023233,Casual,0
P0023234,Casual,3
P0023235,Casual,3
P0023236,Grinder-F2W,0
P0023237,Churned-early,3
P0023238,Casual,0
P0023239,Casual,0
P0023240,Churned-early,0
P0023241,Casual,0
P0023242,Grinder-F2W,2
P0023243,Casual,0
P0023244,Casual,3
P0023245,Grinder-F2W,2
P0023246,Churned-early,0
P0023247,Casual,0
P0023248,Casual,0
P0023249,Grinder-F2W,2
P0023250,Grinder-F2W,2
P0023251,Grinder-F2W,0
P0023252,Churned-early,3
P0023253,Grinder-F2W,0
P0023254,Churned-early,3
P0023255,Casual,3
P0023256,Casual,0
P0023257,Casual,0
P0023258,Casual,3
P0023259,Churned-early,3
P0023260,Churned-early,3
P0023261,Grinder-F2W,0
P0023262,Grinder-F2W,0
P0023263,Churned-early,3
P0023264,Churned-early,3
P0023265,Churned-early,3
P0023266,Churned-early,3
P0023267,Churned-early,3
P0023268,Casual,3
P0023269,Churned-early,3
P0023270,Grinder-F2W,0
P0023271,Casual,3
P0023272,Casual,0
P0023273,Grinder-F2W,0
P0023274,Churned-early,3
P0023275,Churned-early,3
P0023276,Casual,3
P0023277,Casual,0
P0023278,Casual,0
P0023279,Churned-early,3
P0023280,Churned-early,3
P0023281,Casual,0
P0023282,Whale,1
P0023283,Churned-early,3
P0023284,Casual,3
P0023285,Grinder-F2W,2
P0023286,Grinder-F2W,2
P0023287,Churned-early,0
P0023288,Casual,0
P0023289,Grinder-F2W,2
P0023290,Churned-early,0
P0023291,Casual,0
P0023292,Churned-early,0
P0023293,Churned-early,0
P0023294,Casual,0
P0023295,Churned-early,0
P0023296,Grinder-F2W,0
P0023297,Casual,3
P0023298,Churned-early,0
P0023299,Casual,0
P0023300,Churned-early,0
P0023301,Churned-early,3
P0023302,Casual,3
P0023303,Spender,2
P0023304,Churned-early,0
P0023305,Churned-early,3
P0023306,Casual,3
P0023307,Churned-early,0
P0023308,Casual,0
P0023309,Casual,0
P0023310,Casual,3
P0023311,Churned-early,3
P0023312,Casual,0
P0023313,Casual,0
P0023314,Churned-early,3
P0023315,Casual,3
P0023316,Churned-early,3
P0023317,Churned-early,0
P0023318,Grinder-F2W,0
P0023319,Grinder-F2W,2
P0023320,Grinder-F2W,2
P0023321,Casual,0
P0023322,Churned-early,3
P0023323,Casual,0
P0023324,Casual,3
P0023325,Grinder-F2W,0
P0023326,Grinder-F2W,0
P0023327,Churned-early,0
P0023328,Grinder-F2W,2
P0023329,Casual,3
P0023330,Casual,3
P0023331,Casual,0
P0023332,Grinder-F2W,0
P0023333,Grinder-F2W,0
P0023334,Churned-early,0
P0023335,Casual,3
P0023336,Casual,0
P0023337,Casual,0
P0023338,Grinder-F2W,2
P0023339,Churned-early,3
P0023340,Grinder-F2W,2
P0023341,Spender,2
P0023342,Casual,0
P0023343,Casual,0
P0023344,Casual,0
P0023345,Casual,0
P0023346,Churned-early,0
P0023347,Grinder-F2W,0
P0023348,Churned-early,0
P0023349,Grinder-F2W,0
P0023350,Churned-early,0
P0023351,Churned-early,3
P0023352,Casual,0
P0023353,Churned-early,3
P0023354,Grinder-F2W,0
P0023355,Churned-early,3
P0023356,Casual,0
P0023357,Churned-early,0
P0023358,Churned-early,0
P0023359,Casual,0
P0023360,Churned-early,0
P0023361,Churned-early,3
P0023362,Casual,0
P0023363,Churned-early,3
P0023364,Churned-early,0
P0023365,Casual,0
P0023366,Churned-early,0
P0023367,Casual,0
P0023368,Churned-early,0
P0023369,Grinder-F2W,2
P0023370,Casual,0
P0023371,Churned-early,0
P0023372,Casual,3
P0023373,Churned-early,3
P0023374,Casual,0
P0023375,Grinder-F2W,2
P0023376,Casual,0
P0023377,Casual,3
P0023378,Casual,0
P0023379,Churned-early,3
P0023380,Casual,3
P0023381,Churned-early,3
P0023382,Churned-early,3
P0023383,Casual,0
P0023384,Churned-early,3
P0023385,Grinder-F2W,2
P0023386,Churned-early,0
P0023387,Casual,0
P0023388,Churned-early,0
P0023389,Grinder-F2W,0
P0023390,Casual,0
P0023391,Casual,3
P0023392,Casual,0
P0023393,Grinder-F2W,0
P0023394,Churned-early,3
P0023395,Casual,0
P0023396,Churned-early,0
P0023397,Churned-early,3
P0023398,Churned-early,3
P0023399,Churned-early,3
P0023400,Grinder-F2W,0
P0023401,Churned-early,3
P0023402,Grinder-F2W,2
P0023403,Churned-early,0
P0023404,Grinder-F2W,2
P0023405,Casual,3
P0023406,Casual,3
P0023407,Casual,0
P0023408,Grinder-F2W,0
P0023409,Casual,3
P0023410,Casual,3
P0023411,Casual,3
P0023412,Churned-early,3
P0023413,Churned-early,3
P0023414,Churned-early,0
P0023415,Churned-early,3
P0023416,Churned-early,3
P0023417,Grinder-F2W,2
P0023418,Casual,3
P0023419,Casual,0
P0023420,Casual,3
P0023421,Grinder-F2W,0
P0023422,Churned-early,0
P0023423,Casual,0
P0023424,Churned-early,0
P0023425,Churned-early,0
P0023426,Churned-early,3
P0023427,Casual,0
P0023428,Grinder-F2W,2
P0023429,Churned-early,3
P0023430,Grinder-F2W,0
P0023431,Casual,0
P0023432,Casual,0
P0023433,Churned-early,3
P0023434,Casual,0
P0023435,Casual,0
P0023436,Churned-early,0
P0023437,Casual,0
P0023438,Casual,3
P0023439,Churned-early,3
P0023440,Churned-early,0
P0023441,Casual,0
P0023442,Grinder-F2W,0
P0023443,Churned-early,3
P0023444,Casual,0
P0023445,Churned-early,0
P0023446,Casual,0
P0023447,Churned-early,3
P0023448,Churned-early,3
P0023449,Grinder-F2W,0
P0023450,Casual,3
P0023451,Churned-early,3
P0023452,Churned-early,3
P0023453,Grinder-F2W,2
P0023454,Grinder-F2W,2
P0023455,Churned-early,3
P0023456,Casual,3
P0023457,Casual,0
P0023458,Casual,3
P0023459,Casual,0
P0023460,Grinder-F2W,2
P0023461,Spender,2
P0023462,Casual,3
P0023463,Casual,0
P0023464,Casual,3
P0023465,Casual,0
P0023466,Casual,3
P0023467,Casual,3
P0023468,Casual,3
P0023469,Casual,0
P0023470,Grinder-F2W,2
P0023471,Churned-early,3
P0023472,Churned-early,3
P0023473,Churned-early,0
P0023474,Casual,3
P0023475,Casual,0
P0023476,Casual,0
P0023477,Casual,0
P0023478,Grinder-F2W,2
P0023479,Churned-early,0
P0023480,Churned-early,3
P0023481,Casual,0
P0023482,Churned-early,3
P0023483,Churned-early,0
P0023484,Grinder-F2W,2
P0023485,Churned-early,3
P0023486,Grinder-F2W,0
P0023487,Churned-early,0
P0023488,Casual,0
P0023489,Casual,3
P0023490,Churned-early,3
P0023491,Grinder-F2W,2
P0023492,Grinder-F2W,2
P0023493,Grinder-F2W,0
P0023494,Casual,0
P0023495,Churned-early,3
P0023496,Churned-early,3
P0023497,Churned-early,0
P0023498,Casual,0
P0023499,Churned-early,3
P0023500,Churned-early,3
P0023501,Casual,0
P0023502,Casual,3
P0023503,Casual,3
P0023504,Churned-early,3
P0023505,Churned-early,0
P0023506,Churned-early,0
P0023507,Casual,3
P0023508,Spender,2
P0023509,Churned-early,0
P0023510,Casual,0
P0023511,Casual,3
P0023512,Casual,3
P0023513,Casual,0
P0023514,Grinder-F2W,2
P0023515,Churned-early,3
P0023516,Casual,0
P0023517,Casual,0
P0023518,Casual,0
P0023519,Churned-early,3
P0023520,Churned-early,3
P0023521,Casual,3
P0023522,Churned-early,3
P0023523,Casual,3
P0023524,Churned-early,3
P0023525,Churned-early,3
P0023526,Churned-early,3
P0023527,Casual,0
P0023528,Casual,3
P0023529,Grinder-F2W,2
P0023530,Casual,3
P0023531,Churned-early,3
P0023532,Casual,0
P0023533,Churned-early,3
P0023534,Casual,3
P0023535,Churned-early,0
P0023536,Grinder-F2W,2
P0023537,Casual,0
P0023538,Spender,0
P0023539,Churned-early,3
P0023540,Churned-early,3
P0023541,Casual,3
P0023542,Grinder-F2W,2
P0023543,Grinder-F2W,2
P0023544,Casual,0
P0023545,Churned-early,0
P0023546,Casual,3
P0023547,Casual,0
P0023548,Churned-early,0
P0023549,Churned-early,0
P0023550,Churned-early,3
P0023551,Churned-early,3
P0023552,Spender,2
P0023553,Churned-early,3
P0023554,Casual,0
P0023555,Churned-early,3
P0023556,Churned-early,3
P0023557,Casual,0
P0023558,Casual,0
P0023559,Churned-early,3
P0023560,Spender,2
P0023561,Grinder-F2W,0
P0023562,Casual,3
P0023563,Casual,0
P0023564,Casual,0
P0023565,Casual,3
P0023566,Churned-early,3
P0023567,Grinder-F2W,0
P0023568,Churned-early,3
P0023569,Whale,1
P0023570,Casual,0
P0023571,Grinder-F2W,0
P0023572,Grinder-F2W,2
P0023573,Casual,0
P0023574,Churned-early,0
P0023575,Casual,0
P0023576,Casual,0
P0023577,Casual,3
P0023578,Churned-early,0
P0023579,Casual,3
P0023580,Churned-early,3
P0023581,Casual,3
P0023582,Churned-early,0
P0023583,Grinder-F2W,2
P0023584,Casual,0
P0023585,Casual,0
P0023586,Casual,3
P0023587,Grinder-F2W,2
P0023588,Casual,0
P0023589,Casual,0
P0023590,Churned-early,0
P0023591,Casual,3
P0023592,Spender,2
P0023593,Churned-early,0
P0023594,Casual,0
P0023595,Churned-early,3
P0023596,Churned-early,3
P0023597,Churned-early,0
P0023598,Churned-early,3
P0023599,Churned-early,0
P0023600,Churned-early,0
P0023601,Churned-early,3
P0023602,Churned-early,3
P0023603,Grinder-F2W,2
P0023604,Churned-early,3
P0023605,Casual,0
P0023606,Casual,3
P0023607,Churned-early,0
P0023608,Casual,0
P0023609,Churned-early,3
P0023610,Casual,0
P0023611,Grinder-F2W,2
P0023612,Churned-early,3
P0023613,Grinder-F2W,2
P0023614,Grinder-F2W,2
P0023615,Churned-early,3
P0023616,Grinder-F2W,0
P0023617,Grinder-F2W,2
P0023618,Grinder-F2W,0
P0023619,Casual,3
P0023620,Casual,0
P0023621,Churned-early,0
P0023622,Spender,2
P0023623,Grinder-F2W,2
P0023624,Casual,3
P0023625,Casual,0
P0023626,Churned-early,3
P0023627,Churned-early,3
P0023628,Casual,0
P0023629,Grinder-F2W,0
P0023630,Casual,0
P0023631,Grinder-F2W,2
P0023632,Churned-early,3
P0023633,Casual,0
P0023634,Casual,3
P0023635,Casual,3
P0023636,Churned-early,0
P0023637,Churned-early,0
P0023638,Churned-early,0
P0023639,Grinder-F2W,3
P0023640,Grinder-F2W,2
P0023641,Casual,3
P0023642,Casual,0
P0023643,Casual,3
P0023644,Churned-early,0
P0023645,Casual,0
P0023646,Casual,0
P0023647,Casual,0
P0023648,Casual,3
P0023649,Spender,2
P0023650,Casual,0
P0023651,Spender,2
P0023652,Casual,3
P0023653,Churned-early,3
P0023654,Casual,0
P0023655,Churned-early,3
P0023656,Grinder-F2W,0
P0023657,Grinder-F2W,0
P0023658,Churned-early,0
P0023659,Casual,0
P0023660,Casual,3
P0023661,Casual,0
P0023662,Casual,0
P0023663,Churned-early,3
P0023664,Grinder-F2W,2
P0023665,Grinder-F2W,2
P0023666,Churned-early,0
P0023667,Churned-early,0
